record_id,workload,loop_type,provenance,evaluation_count,independent_circuit_evaluations,measurement_groups_per_eval,shot_executions_per_eval,aggregate_ready,group_wave_ready,serial_evaluation_ready,critical_path_depth_lower,critical_path_depth_upper,compiled_dependency_wave,adaptive_feedback,mid_circuit_feedback_events,physical_measurement_supported,source,limitation
practical_strongnative_32node_large128c0c127_20260704060230_c30_ml_digits_c0v1v2_320s_10q_d1_r3_seed3031,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,2,39,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c30_ml_digits_c0v1v2_320s_10q_d1_r3_seed3043,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,2,39,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c30_qaoa_chordal_6n_grid11_r1_seed1031,optimization,static_parameter_grid,source_audited_static_loop,121,121,1,10000,1210000,1210000,10000,6,42,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c30_qaoa_chordal_6n_grid11_r3_seed3031,optimization,static_parameter_grid,source_audited_static_loop,121,121,1,10000,1210000,1210000,10000,6,42,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c30_qaoa_ladder_7n_grid11_r0_seed43,optimization,static_parameter_grid,source_audited_static_loop,121,121,1,10000,1210000,1210000,10000,6,45,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c30_qaoa_ladder_7n_grid11_r2_seed2043,optimization,static_parameter_grid,source_audited_static_loop,121,121,1,10000,1210000,1210000,10000,6,45,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c30_qaoa_ring_5n_grid11_r0_seed23,optimization,static_parameter_grid,source_audited_static_loop,121,121,1,10000,1210000,1210000,10000,5,30,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c30_qaoa_ring_5n_grid11_r2_seed2023,optimization,static_parameter_grid,source_audited_static_loop,121,121,1,10000,1210000,1210000,10000,5,30,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c30_sim_heisenberg_7q_8steps_r0_seed23,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,96,882,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c30_sim_heisenberg_7q_8steps_r1_seed1023,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,96,882,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c30_sim_heisenberg_7q_8steps_r2_seed2023,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,96,882,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c30_sim_heisenberg_7q_8steps_r3_seed3023,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,96,882,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c31_chem_4q_l1_grid13_r2_seed2043,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,29,29,3,100000,2900000,2356424,81256,11,30,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c31_chem_h2_l1_grid33_r0_seed31,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,1158,1158,2,100000,115800000,94595862,81689,12,18,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r0_seed17,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r0_seed23,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r0_seed31,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r0_seed43,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r1_seed1017,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r1_seed1023,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r1_seed1031,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r1_seed1043,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r2_seed2017,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r2_seed2023,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r2_seed2031,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r2_seed2043,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r3_seed3017,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r3_seed3023,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r3_seed3031,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_ml_digits_c0v1v2_320s_10q_d2_r3_seed3043,ml,static_feature_circuit_batch,source_audited_static_loop,320,320,1,10000,3200000,3200000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c31_qaoa_chordal_6n_grid13_r1_seed1031,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,6,42,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c31_qaoa_chordal_6n_grid13_r3_seed3031,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,6,42,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c31_qaoa_ladder_7n_grid13_r0_seed43,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,6,45,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c31_qaoa_ladder_7n_grid13_r2_seed2043,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,6,45,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c31_qaoa_ring_5n_grid13_r0_seed23,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,5,30,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c31_qaoa_ring_5n_grid13_r2_seed2023,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,5,30,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c31_sim_heisenberg_7q_10steps_r0_seed23,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,120,1100,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c31_sim_heisenberg_7q_10steps_r1_seed1023,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,120,1100,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c31_sim_heisenberg_7q_10steps_r2_seed2023,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,120,1100,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c31_sim_heisenberg_7q_10steps_r3_seed3023,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,120,1100,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c32_chem_4q_l1_grid17_r2_seed2043,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,37,37,3,100000,3700000,3006472,81256,11,30,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c32_chem_4q_l1_grid9_r0_seed31,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,21,21,3,100000,2100000,1706376,81256,11,30,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r0_seed17,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r0_seed23,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r0_seed31,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r0_seed43,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r1_seed1017,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r1_seed1023,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r1_seed1031,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r1_seed1043,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r2_seed2017,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r2_seed2023,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r2_seed2031,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r2_seed2043,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r3_seed3017,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r3_seed3023,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r3_seed3031,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_ml_digits_c3v5v8_128s_4q_d1_r3_seed3043,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c32_qaoa_chordal_5n_grid7_r0_seed23,optimization,static_parameter_grid,source_audited_static_loop,49,49,1,10000,490000,490000,10000,7,36,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c32_qaoa_chordal_5n_grid7_r2_seed2023,optimization,static_parameter_grid,source_audited_static_loop,49,49,1,10000,490000,490000,10000,7,36,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c32_qaoa_ladder_6n_grid7_r1_seed1031,optimization,static_parameter_grid,source_audited_static_loop,49,49,1,10000,490000,490000,10000,5,39,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c32_qaoa_ladder_6n_grid7_r3_seed3031,optimization,static_parameter_grid,source_audited_static_loop,49,49,1,10000,490000,490000,10000,5,39,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c32_qaoa_ring_4n_grid7_r1_seed1017,optimization,static_parameter_grid,source_audited_static_loop,49,49,1,10000,490000,490000,10000,4,24,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c32_qaoa_ring_4n_grid7_r3_seed3017,optimization,static_parameter_grid,source_audited_static_loop,49,49,1,10000,490000,490000,10000,4,24,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c32_sim_tfim_4q_4steps_r0_seed31,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,12,56,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c32_sim_tfim_4q_4steps_r1_seed1031,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,12,56,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c32_sim_tfim_4q_4steps_r2_seed2031,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,12,56,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c32_sim_tfim_4q_4steps_r3_seed3031,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,12,56,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c33_chem_4q_l1_grid13_r0_seed31,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,29,29,3,100000,2900000,2356424,81256,11,30,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c33_chem_h2_l2_grid17_r2_seed2043,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,37,37,2,100000,3700000,3022493,81689,16,30,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r0_seed17,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r0_seed23,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r0_seed31,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r0_seed43,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r1_seed1017,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r1_seed1023,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r1_seed1031,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r1_seed1043,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r2_seed2017,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r2_seed2023,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c33_ml_digits_c3v5v8_128s_4q_d2_r2_seed2031,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,26,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
